Transaction_ID,User_ID,Date,Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Age,Card_Type,Fraud_Label
42DCD6A4-56E,USER_6471,2026-02-25 12:52:15,280.78,Online,71048.11,Desktop,London,Travel,0,6,65,Mastercard,0
5C831646-3FE,USER_8423,2025-09-05 08:21:38,118.86,Online,6754.37,Mobile,New York,Healthcare,1,23,35,Discover,1
560F7311-3D8,USER_3617,2025-10-31 05:01:13,100.0,ATM,5231.85,Laptop,Berlin,Travel,0,44,17,Visa,1
EE812EE3-81D,USER_4759,2026-05-10 06:19:49,81.06,POS,40054.01,Laptop,Berlin,Food & Beverage,0,6,92,Mastercard,0
C91AE5BA-A08,USER_5774,2025-11-25 17:58:45,36.79,ATM,1884.41,Mobile,Mumbai,Food & Beverage,0,2,31,Mastercard,0
37B6528E-BC7,USER_6340,2026-05-08 00:26:38,185.37,ATM,67745.66,Mobile,Tokyo,Utilities,0,4,79,Mastercard,0
C0417871-960,USER_9555,2026-06-20 06:40:32,30.11,POS,58957.87,Mobile,Tokyo,Healthcare,0,10,85,Amex,0
8D54A249-33B,USER_9626,2025-06-28 04:50:54,6.11,POS,17750.63,Mobile,New York,Entertainment,0,8,53,Discover,0
4F40817B-692,USER_2358,2026-06-03 11:25:07,157.71,Online,9835.98,Mobile,New York,Food & Beverage,0,11,71,Visa,0
B4B27FE2-5F3,USER_3533,2026-05-04 16:00:30,2008.96,Mobile,3484.21,Mobile,London,Utilities,0,14,9,Visa,1
D734A435-52F,USER_8004,2026-04-06 22:21:52,163.43,ATM,63773.13,Mobile,Dubai,Entertainment,0,8,17,Amex,0
BE218ACE-9F4,USER_4374,2025-08-12 22:47:08,214.53,Online,53814.85,Mobile,Singapore,Utilities,0,1,16,Discover,0
6E735F7E-8F5,USER_6245,2025-11-02 20:18:06,435.27,POS,24847.1,Mobile,Mumbai,Retail,0,6,90,Discover,0
1E081F4B-945,USER_9355,2026-03-01 04:57:45,44.78,ATM,93119.77,Mobile,Sydney,Retail,0,1,112,Mastercard,0
3F35D3C9-49E,USER_5261,2025-07-03 12:27:09,422.12,POS,61252.85,Desktop,London,Food & Beverage,0,10,86,Visa,0
629289B1-15A,USER_6601,2025-09-21 10:43:00,86.82,POS,24732.88,Mobile,Mumbai,Entertainment,0,12,11,Discover,0
280E62EA-02B,USER_6543,2026-01-16 05:59:24,88.26,Wire Transfer,69362.35,Mobile,Mumbai,Travel,0,12,63,Mastercard,0
BBE1C51B-603,USER_3453,2025-08-31 18:03:17,228.01,POS,1643.5,Tablet,Mumbai,Electronics,0,12,19,Discover,0
7425FF6A-8E4,USER_4446,2025-11-25 21:18:12,77.14,Online,98277.48,Tablet,Paris,Food & Beverage,0,7,21,Mastercard,0
A4A64ABA-D0C,USER_4581,2025-06-24 11:04:22,8.26,Wire Transfer,25080.99,Mobile,Sydney,Electronics,0,5,99,Mastercard,0
0E7659B0-CB9,USER_7131,2026-04-04 15:48:25,121.03,Wire Transfer,80021.2,Mobile,Paris,Finance,0,13,99,Amex,0
84116313-742,USER_6871,2025-07-06 19:08:24,31.45,Mobile,9432.58,Laptop,Mumbai,Entertainment,1,3,87,Amex,0
525F90D1-C8C,USER_7907,2025-12-24 00:02:18,186.3,POS,10001.2,Mobile,Toronto,Electronics,0,5,99,Mastercard,0
A4342FB3-025,USER_1569,2026-02-26 09:39:22,541.6,Online,73425.76,Mobile,Toronto,Finance,0,14,18,Amex,0
58AEB27D-9D6,USER_8530,2026-03-03 04:30:23,84.11,Online,95036.29,Laptop,Mumbai,Food & Beverage,1,9,69,Visa,0
2A1FC74F-C8D,USER_2314,2026-01-12 14:54:27,259.4,POS,87492.06,Laptop,Sydney,Utilities,0,2,78,Mastercard,0
20268CA1-6FC,USER_7447,2025-06-28 19:37:35,37.59,Online,35966.87,Laptop,Mumbai,Retail,0,6,31,Discover,0
E34CD60F-084,USER_2350,2026-01-27 05:10:47,30.04,Online,61157.92,Laptop,Dubai,Entertainment,0,8,44,Amex,0
3642D6CC-39E,USER_7117,2026-03-27 10:00:15,47.63,Mobile,53469.06,Laptop,Paris,Finance,0,14,99,Discover,0
D5A0B2F3-341,USER_3781,2025-09-19 12:49:05,15.91,ATM,87430.17,Mobile,Paris,Electronics,0,2,92,Mastercard,0
DCB1B5E1-621,USER_4521,2025-11-03 13:13:51,173.24,Mobile,32932.18,Mobile,Dubai,Utilities,0,11,64,Amex,0
2BA3BBBF-700,USER_3611,2026-06-21 23:20:27,134.52,Mobile,27096.47,Laptop,Berlin,Travel,0,4,87,Amex,0
415F7293-4C2,USER_6246,2026-03-23 21:31:40,128.86,Online,83680.71,Desktop,New York,Retail,0,12,116,Discover,0
9ADF4162-4FC,USER_3378,2025-10-18 02:50:18,202.44,POS,52180.6,Mobile,Sydney,Retail,0,8,52,Mastercard,0
916812C7-60A,USER_8945,2025-08-21 16:47:08,149.99,Online,89591.93,Mobile,Tokyo,Electronics,0,3,85,Visa,0
5F7889EB-6D1,USER_7498,2025-09-12 07:31:42,450.79,POS,18335.6,Laptop,Paris,Utilities,0,9,84,Mastercard,0
D20C128B-15E,USER_6400,2025-12-06 20:41:58,406.37,POS,21992.28,Mobile,New York,Healthcare,1,12,61,Discover,0
C6D4F4BE-3C3,USER_5195,2026-03-17 10:21:27,98.69,ATM,59757.15,Laptop,Berlin,Travel,0,13,96,Amex,0
7D445CCD-03F,USER_3273,2025-10-04 07:27:46,28.97,Mobile,52600.01,Tablet,Toronto,Retail,0,9,63,Visa,0
97759D08-E72,USER_6499,2026-02-08 01:43:37,112.8,Wire Transfer,81766.9,Laptop,London,Utilities,0,8,85,Visa,0
445F3D44-D52,USER_2636,2025-09-03 19:26:07,145.87,Mobile,65375.41,Mobile,Toronto,Travel,0,5,59,Visa,0
FE929C97-FE6,USER_1601,2025-08-11 22:54:17,12.88,Online,63667.96,Mobile,Sydney,Finance,0,1,49,Discover,0
EA5CC74A-C51,USER_8752,2026-05-15 08:49:26,45.87,Online,65990.78,Laptop,Mumbai,Food & Beverage,0,12,25,Mastercard,0
2CCEE02B-857,USER_2638,2025-06-30 16:33:40,197.18,ATM,54299.63,Tablet,Singapore,Entertainment,0,9,26,Mastercard,0
DF8F7E74-BE8,USER_6797,2026-06-10 14:12:58,457.2,Online,22741.97,Desktop,Mumbai,Healthcare,0,6,16,Visa,0
52F73B56-A91,USER_2168,2025-08-17 15:01:25,18.72,Online,80066.91,Tablet,Berlin,Food & Beverage,1,1,40,Amex,0
D24906A5-EAB,USER_6156,2025-11-28 19:41:08,68.39,Online,91793.26,Mobile,Berlin,Healthcare,0,8,21,Amex,0
9DAB1044-8F0,USER_8430,2025-10-04 02:15:57,113.23,POS,40753.17,Mobile,Paris,Travel,0,8,73,Mastercard,0
169DF01A-698,USER_9732,2026-01-27 02:05:12,9.95,POS,59661.54,Tablet,London,Healthcare,1,4,24,Amex,0
3AC628E4-E42,USER_5302,2026-01-31 07:31:40,117.24,Wire Transfer,81808.22,Tablet,Paris,Food & Beverage,0,11,10,Mastercard,0
4E68C37E-20E,USER_4824,2025-08-12 11:19:15,269.27,POS,16813.87,Laptop,Tokyo,Electronics,0,3,14,Visa,0
BF18C987-C3A,USER_7125,2025-08-16 02:24:57,55.95,Wire Transfer,54236.54,Mobile,Sydney,Entertainment,0,2,107,Amex,0
0E677BAC-4D1,USER_4201,2026-06-10 14:24:43,10842.6,ATM,5612.39,Mobile,Berlin,Retail,1,42,29,Amex,1
CF36917E-BF0,USER_2205,2025-10-06 11:45:07,57.77,Online,50087.59,Mobile,Dubai,Retail,0,11,22,Mastercard,0
61A333E2-964,USER_9442,2025-11-20 13:23:36,136.37,POS,75989.12,Laptop,Sydney,Entertainment,0,7,41,Discover,0
739F1665-197,USER_1179,2025-09-03 02:11:08,217.34,Online,65515.47,Mobile,London,Travel,0,13,32,Mastercard,0
4FA0283A-ECE,USER_7165,2026-03-30 01:59:49,180.12,Online,99251.38,Mobile,Dubai,Healthcare,0,4,43,Mastercard,0
9E113908-039,USER_4401,2026-01-16 08:44:27,55.38,Online,72975.26,Mobile,Paris,Utilities,0,4,111,Discover,0
31E06E60-741,USER_8526,2025-07-26 08:41:41,20.79,Online,72226.78,Mobile,Dubai,Healthcare,0,9,76,Discover,0
0F3FFE39-934,USER_8116,2026-04-07 09:57:50,57.47,Mobile,65197.14,Mobile,New York,Electronics,1,14,81,Mastercard,0
6404F365-D49,USER_8979,2026-02-09 22:04:09,124.4,Mobile,83966.98,Tablet,London,Electronics,0,7,105,Discover,0
86DE0DBE-6C3,USER_5558,2025-07-30 10:24:46,21.86,POS,19930.36,Laptop,Mumbai,Entertainment,0,2,110,Discover,0
70CE86E9-827,USER_1735,2026-03-19 01:41:15,57.61,POS,7752.66,Laptop,New York,Healthcare,1,10,60,Amex,0
6D33DE1A-4B9,USER_5488,2025-12-08 04:03:46,466.85,Online,17235.73,Mobile,Tokyo,Healthcare,0,45,30,Amex,1
BFB86612-54F,USER_3097,2026-04-19 05:02:36,28.48,POS,10678.03,Tablet,New York,Food & Beverage,0,10,76,Amex,0
B26697FD-5A0,USER_4546,2026-03-20 11:09:31,175.29,POS,92726.98,Mobile,Tokyo,Entertainment,0,7,61,Discover,0
C9971B2F-0FC,USER_9403,2026-02-23 07:46:28,96.96,POS,57955.22,Desktop,Berlin,Healthcare,0,7,87,Visa,0
BC03EF96-641,USER_9646,2026-06-10 18:45:43,126.94,Online,38831.58,Laptop,Mumbai,Utilities,0,13,66,Mastercard,0
987FA1C4-147,USER_1961,2026-06-07 12:32:16,77.85,Online,930.93,Mobile,Paris,Travel,0,11,117,Amex,0
BA023C97-AFA,USER_7459,2025-10-15 01:48:26,59.12,Online,9485.96,Desktop,Singapore,Retail,0,13,82,Amex,0
1AD3AFDD-A03,USER_8758,2025-10-25 01:35:25,184.8,POS,8313.46,Laptop,Berlin,Entertainment,0,9,33,Discover,0
12FDBEEA-110,USER_7257,2026-01-03 14:24:17,159.52,Online,40071.88,Mobile,Singapore,Utilities,0,8,18,Mastercard,0
9F167F9E-DEA,USER_5133,2025-12-29 09:35:14,38.2,Mobile,31096.53,Tablet,Toronto,Finance,0,2,102,Discover,0
658EEDE0-CE1,USER_9137,2026-04-26 23:39:28,17.82,Online,64968.63,Laptop,Dubai,Healthcare,0,10,40,Discover,0
C9B7EF78-AEB,USER_2447,2025-08-28 06:18:06,5.24,POS,27801.27,Desktop,Paris,Finance,0,3,106,Amex,0
0FF1BDC8-49D,USER_4760,2026-05-15 04:11:34,35.36,Online,15785.23,Mobile,Tokyo,Retail,0,13,8,Mastercard,0
C17A964B-760,USER_5628,2025-10-05 00:16:03,13.96,POS,99540.43,Desktop,Paris,Retail,0,2,50,Amex,0
AC898F4E-59D,USER_5694,2025-11-19 06:12:51,80.51,POS,71300.4,Mobile,Toronto,Food & Beverage,0,9,59,Mastercard,0
0855625B-459,USER_7241,2025-07-20 22:01:53,263.9,ATM,1970.47,Laptop,Mumbai,Travel,0,1,114,Visa,0
ABB4FF6E-81D,USER_1893,2025-12-28 20:35:51,107.91,POS,17722.63,Mobile,Singapore,Utilities,0,14,106,Mastercard,0
CA745F09-AB3,USER_1173,2025-08-01 19:44:03,166.01,Wire Transfer,2353.73,Laptop,Berlin,Food & Beverage,1,42,25,Amex,1
72E9871B-519,USER_1059,2026-01-16 20:06:32,114.27,POS,98860.32,Desktop,Mumbai,Entertainment,0,7,55,Discover,0
0F16DFE7-0D4,USER_7359,2025-12-16 14:15:10,37.85,Wire Transfer,27342.89,Laptop,New York,Healthcare,0,14,33,Amex,0
949C1FEE-1C0,USER_7786,2025-09-23 02:18:41,114.88,Online,18219.81,Laptop,New York,Finance,0,12,96,Amex,0
694219AC-ACB,USER_6857,2025-10-31 07:53:31,83.91,POS,99886.38,Desktop,Toronto,Utilities,0,10,26,Amex,0
0DFAB42A-DDB,USER_1183,2026-03-04 07:38:35,170.8,POS,15471.99,Desktop,Singapore,Utilities,0,10,24,Mastercard,0
C5F1D44C-A51,USER_9495,2025-12-06 03:32:11,93.7,Online,86936.97,Laptop,New York,Food & Beverage,0,8,48,Visa,0
356F84A3-940,USER_6420,2025-10-12 11:45:46,3212.29,Online,5605.2,Mobile,Tokyo,Food & Beverage,0,6,17,Visa,1
E6D0318A-23E,USER_1643,2025-09-18 16:12:13,39.89,POS,93164.21,Tablet,Mumbai,Utilities,0,2,59,Visa,0
59CD19F2-7B8,USER_8254,2026-04-26 03:25:19,75.65,ATM,97373.62,Tablet,Dubai,Electronics,0,7,15,Discover,0
00FD4196-5E7,USER_7860,2026-05-20 17:58:57,22.54,Mobile,65493.12,Laptop,Toronto,Electronics,0,7,66,Mastercard,0
866B384C-B9C,USER_1730,2026-05-18 10:55:04,567.03,ATM,48910.32,Laptop,Sydney,Electronics,0,10,102,Mastercard,0
3B541F5F-4F0,USER_2505,2026-03-29 15:33:28,245.19,POS,4764.88,Mobile,Toronto,Retail,0,13,98,Amex,0
505BD68D-682,USER_5320,2025-09-22 08:37:27,116.69,Online,13606.21,Mobile,Sydney,Finance,0,9,64,Visa,0
17C6DD64-400,USER_2091,2025-11-13 08:15:11,58.84,Online,88306.58,Mobile,Singapore,Food & Beverage,0,14,37,Discover,0
C8C19FBD-537,USER_4128,2026-05-23 11:16:00,296.86,POS,23611.69,Mobile,Berlin,Electronics,0,3,71,Discover,0
ED21C4BB-748,USER_2795,2025-08-13 09:21:26,3210.81,Online,5234.86,Mobile,Mumbai,Utilities,1,41,15,Visa,1
B688DC1D-8D9,USER_8119,2025-10-28 23:13:54,19.74,POS,75363.59,Laptop,Sydney,Healthcare,0,12,98,Amex,0
5CE3D392-BC6,USER_2417,2025-06-25 18:54:14,274.65,POS,88767.1,Mobile,Dubai,Healthcare,0,4,13,Visa,0
DC33A4F2-8B3,USER_1189,2025-12-06 15:29:02,111.85,ATM,50622.6,Laptop,New York,Food & Beverage,0,2,99,Mastercard,0
94256B61-022,USER_1175,2025-12-02 19:30:46,109.19,ATM,82553.44,Laptop,Paris,Utilities,0,3,86,Visa,0
453850EE-655,USER_3552,2025-12-22 20:04:13,94.05,POS,87676.36,Laptop,Mumbai,Retail,0,12,104,Visa,0
B0EAF53F-CF4,USER_8789,2025-07-28 04:26:15,189.08,Wire Transfer,22192.17,Mobile,Mumbai,Electronics,0,14,117,Visa,0
E75B5B97-A47,USER_3595,2026-03-01 16:11:49,31.61,POS,52058.81,Mobile,Mumbai,Food & Beverage,0,5,66,Visa,0
294D4E99-517,USER_7625,2025-08-30 09:15:24,37.46,Online,85262.45,Mobile,New York,Retail,0,8,108,Discover,0
C3FC42BC-1B1,USER_3521,2026-02-16 13:11:36,70.24,Online,27043.81,Mobile,Sydney,Travel,1,8,85,Discover,0
87EFB9C3-111,USER_4374,2025-09-30 21:45:04,90.07,Mobile,8251.49,Laptop,Toronto,Utilities,0,3,53,Discover,0
3701478E-20D,USER_3014,2025-08-11 11:40:36,317.68,Online,87693.01,Mobile,London,Food & Beverage,0,2,13,Visa,0
7905E6A3-408,USER_4745,2026-02-03 13:56:43,230.08,ATM,32105.48,Laptop,Berlin,Electronics,0,14,101,Discover,0
5AFB859B-293,USER_8444,2026-01-14 02:03:36,193.68,POS,55037.26,Laptop,New York,Food & Beverage,0,13,27,Amex,0
202466FD-95B,USER_6117,2025-06-26 06:43:23,142.45,POS,72195.09,Tablet,Tokyo,Utilities,0,5,51,Visa,0
8B886A04-EA6,USER_7209,2025-09-01 20:11:46,26.63,POS,8336.71,Laptop,Toronto,Electronics,0,14,70,Mastercard,0
C236AD24-B55,USER_2452,2026-06-04 00:05:39,4365.97,Online,4349.41,Mobile,Mumbai,Retail,1,46,35,Discover,1
DF6B6513-914,USER_2124,2026-06-01 03:35:37,161.62,POS,16590.33,Mobile,Sydney,Healthcare,0,11,85,Mastercard,0
C8BA9641-8C6,USER_1947,2025-08-17 22:11:19,281.74,Online,88686.43,Mobile,Toronto,Finance,0,7,5,Visa,0
DDE9A691-169,USER_9640,2025-10-04 09:08:03,752.9,Online,7924.12,Mobile,Toronto,Food & Beverage,0,39,20,Amex,1
4653EF64-7F7,USER_6826,2025-08-16 00:26:29,248.86,Online,72534.1,Tablet,New York,Finance,0,9,60,Amex,0
4E42AFD7-01C,USER_2782,2026-04-24 09:02:47,149.77,POS,40768.23,Mobile,Mumbai,Entertainment,0,14,113,Visa,0
0533DF75-9BF,USER_1633,2025-11-10 16:48:08,128.68,ATM,87802.03,Laptop,Mumbai,Entertainment,0,11,26,Amex,0
D1F74D09-F91,USER_8725,2025-07-28 11:13:13,237.86,POS,66142.08,Laptop,New York,Finance,0,11,98,Visa,0
CAC7493E-5B0,USER_8774,2025-07-16 09:56:15,432.05,POS,15598.85,Tablet,Dubai,Entertainment,1,38,15,Amex,1
8BE167D1-F3D,USER_3867,2026-05-11 07:28:11,111.85,Mobile,57336.41,Mobile,Dubai,Travel,0,11,5,Amex,0
584D7F71-CA6,USER_4308,2025-10-22 10:23:30,1383.93,ATM,8281.83,Mobile,Mumbai,Retail,1,34,8,Mastercard,1
A366DE03-0BB,USER_3732,2026-03-17 23:12:08,153.65,POS,80744.31,Desktop,Toronto,Retail,0,14,45,Discover,0
A0C8645F-38C,USER_5306,2025-07-19 07:00:41,71.63,POS,25180.83,Mobile,Singapore,Retail,0,5,98,Amex,0
F10DBD3B-727,USER_3159,2025-07-02 01:22:07,5318.54,Wire Transfer,649.11,Mobile,Dubai,Healthcare,0,21,18,Amex,1
0AC29D44-B9D,USER_1153,2026-05-19 07:48:31,40.89,ATM,24532.62,Laptop,Paris,Travel,0,3,29,Visa,0
75C8D8C1-AE0,USER_2096,2026-04-03 15:02:05,74.4,ATM,75509.87,Laptop,Mumbai,Finance,0,10,27,Discover,0
C813D311-4BA,USER_9724,2026-01-03 16:11:12,15.1,Mobile,46654.59,Mobile,Singapore,Retail,0,12,26,Visa,0
4EC04E7A-1A0,USER_7677,2025-09-03 16:44:33,150.95,Online,74695.78,Mobile,Singapore,Food & Beverage,0,6,75,Visa,0
484780F9-92C,USER_1509,2025-12-23 06:02:50,254.35,POS,12804.14,Tablet,Berlin,Electronics,0,11,71,Visa,0
5D416440-DC9,USER_4544,2025-10-09 18:06:16,27.52,Wire Transfer,82001.59,Mobile,Paris,Entertainment,0,11,105,Visa,0
A81DC8B3-353,USER_3851,2025-12-25 16:07:32,107.06,Online,82339.24,Desktop,Sydney,Electronics,0,4,97,Discover,0
8C29A35E-A75,USER_7682,2026-02-08 04:02:56,36.88,ATM,12418.76,Mobile,Tokyo,Finance,0,12,47,Mastercard,0
AAF93FDA-1DB,USER_7813,2025-12-18 02:15:20,157.58,POS,93877.59,Mobile,New York,Electronics,0,2,48,Discover,0
C33CC9BF-4F8,USER_5502,2025-11-24 21:55:27,327.52,Online,76387.29,Mobile,Tokyo,Entertainment,0,11,98,Visa,0
A20C6715-42B,USER_3739,2025-07-20 15:30:06,395.42,POS,57292.44,Mobile,Paris,Healthcare,0,5,22,Visa,0
DFDBF6BF-9BA,USER_8065,2025-08-05 23:09:41,42.71,Mobile,6714.89,Mobile,Tokyo,Food & Beverage,0,6,119,Visa,0
F71981B6-B56,USER_9366,2026-02-12 12:15:05,87.11,POS,17523.32,Tablet,Toronto,Electronics,1,6,60,Amex,0
FD561112-E9E,USER_6454,2026-05-12 21:32:14,234.95,Online,33610.37,Laptop,New York,Travel,0,13,57,Mastercard,0
A3C37E16-D35,USER_9848,2026-02-27 23:21:48,53.42,POS,70028.6,Laptop,Sydney,Food & Beverage,0,8,84,Mastercard,0
2C969ED9-327,USER_9900,2025-12-09 19:23:50,91.61,ATM,85157.82,Mobile,Toronto,Retail,0,1,23,Discover,0
E23E59FD-8F6,USER_9311,2026-04-29 14:43:51,368.09,Wire Transfer,5359.96,Laptop,Singapore,Utilities,0,21,32,Amex,1
9825B412-791,USER_9588,2026-04-05 13:32:47,91.55,POS,72105.55,Mobile,Paris,Travel,0,6,97,Discover,0
D1CB9777-A66,USER_1969,2025-11-14 03:47:21,144.84,Online,63027.66,Laptop,Tokyo,Utilities,0,7,11,Discover,0
2E808CF2-C2A,USER_3320,2025-09-22 21:40:53,116.18,Wire Transfer,39982.1,Laptop,New York,Electronics,0,1,22,Mastercard,0
9781C8EF-032,USER_9018,2026-01-02 15:55:44,113.41,POS,54309.97,Mobile,Paris,Finance,0,6,50,Visa,0
195420E5-5B8,USER_4307,2025-07-31 21:34:17,142.65,Online,21771.25,Laptop,Berlin,Retail,0,9,22,Visa,0
120A36E8-D6A,USER_9322,2025-09-23 13:05:40,97.67,POS,33297.34,Mobile,Paris,Entertainment,0,3,13,Visa,0
AC864A41-78B,USER_6203,2026-03-14 12:03:35,129.72,Mobile,76264.22,Mobile,Berlin,Travel,0,6,8,Discover,0
9CBE1B19-980,USER_7256,2026-02-05 06:06:16,145.73,POS,71480.36,Tablet,London,Utilities,0,14,118,Discover,0
37B6155C-65E,USER_2855,2025-08-30 10:48:44,187.77,POS,31818.27,Desktop,Berlin,Food & Beverage,0,4,74,Amex,0
DFF9F6BC-F46,USER_5759,2025-09-24 01:03:58,104.9,POS,42943.51,Mobile,New York,Healthcare,0,10,82,Discover,0
82B7AC75-466,USER_8697,2026-05-20 20:50:12,18.65,Online,44715.88,Mobile,Dubai,Retail,0,7,87,Discover,0
B1D6022B-66F,USER_7208,2026-01-10 01:03:12,182.78,Online,50372.66,Laptop,Mumbai,Entertainment,0,2,16,Mastercard,0
CE079831-4BE,USER_8450,2025-08-29 18:46:02,74.55,Wire Transfer,38591.01,Laptop,New York,Retail,0,1,82,Discover,0
611F4540-7BD,USER_2380,2025-10-02 14:42:36,179.51,ATM,20455.74,Mobile,Sydney,Healthcare,0,3,86,Amex,0
B8AFF644-A63,USER_7882,2025-11-05 05:36:45,288.44,POS,16517.94,Desktop,New York,Travel,0,6,50,Visa,0
DD9B24E4-59E,USER_5622,2026-06-19 23:01:04,90.64,Mobile,95749.03,Laptop,New York,Food & Beverage,0,10,69,Amex,0
CFC52E5A-E7B,USER_1548,2026-02-03 12:46:17,16.46,ATM,15607.42,Mobile,London,Travel,0,5,11,Amex,0
2ECC7642-FE3,USER_8678,2026-06-19 10:24:31,44.54,Online,88973.85,Mobile,Toronto,Healthcare,0,14,96,Visa,0
D6EDC923-888,USER_3914,2026-01-29 03:08:33,30.41,Wire Transfer,10881.34,Mobile,Paris,Retail,0,8,43,Discover,0
FF0E78CF-6FD,USER_7837,2026-03-21 01:30:01,39.35,ATM,50030.78,Laptop,Tokyo,Utilities,0,7,86,Discover,0
EBAB588A-A8A,USER_9897,2025-07-07 12:41:38,220.97,Mobile,13378.41,Laptop,Berlin,Healthcare,0,6,63,Discover,0
6451603D-18F,USER_8311,2026-05-17 22:00:44,22.56,POS,64824.12,Mobile,London,Retail,0,8,16,Visa,0
1A90FBC5-4E8,USER_2962,2025-08-24 02:38:52,356.29,POS,99232.68,Mobile,Singapore,Food & Beverage,0,7,81,Discover,0
83ED25A0-DB0,USER_9907,2026-05-16 14:22:24,19.42,Wire Transfer,71551.65,Tablet,Berlin,Travel,0,4,6,Mastercard,0
77CC2804-ECC,USER_2633,2026-03-21 05:24:41,292.68,POS,25407.07,Mobile,London,Healthcare,0,3,87,Visa,0
3B87460F-8D4,USER_7209,2025-06-23 04:03:00,106.54,Online,77205.52,Laptop,Toronto,Finance,0,4,30,Mastercard,0
96E47ABA-E9C,USER_8535,2025-11-02 16:51:38,41.66,Online,81740.7,Mobile,Toronto,Travel,0,7,95,Amex,0
AFF6DAB8-E60,USER_3617,2026-01-24 19:10:51,353.6,POS,79171.9,Mobile,Sydney,Entertainment,0,3,79,Visa,0
CB52297B-06E,USER_9443,2025-10-19 17:26:13,66.93,Online,1064.42,Tablet,Sydney,Food & Beverage,1,14,78,Mastercard,0
2FF02E15-994,USER_8183,2025-12-17 21:49:45,892.82,Mobile,84796.62,Tablet,Dubai,Electronics,0,6,35,Amex,0
6A67ABF7-01A,USER_8252,2025-11-26 01:41:32,87.23,Online,14638.37,Laptop,Toronto,Utilities,0,12,5,Discover,0
B8235277-0F8,USER_1732,2026-02-07 15:11:22,8.73,POS,32082.28,Laptop,Paris,Retail,0,9,100,Amex,0
810634F5-0C8,USER_5289,2025-10-27 06:35:44,11.57,POS,64294.12,Mobile,Toronto,Utilities,0,7,20,Amex,0
5187D0FB-347,USER_9353,2025-12-04 17:19:00,50.54,Online,66369.31,Mobile,Paris,Entertainment,0,4,117,Amex,0
E2BA1C53-B19,USER_9564,2025-10-10 07:07:55,45.76,Wire Transfer,70065.78,Mobile,Berlin,Electronics,0,8,47,Amex,0
E294010D-B68,USER_9446,2025-09-16 17:57:25,17.76,Online,77733.51,Mobile,Paris,Entertainment,0,8,96,Discover,0
9DD6DC3D-BDA,USER_4851,2026-05-14 00:16:32,35.45,Mobile,53802.88,Mobile,Dubai,Entertainment,0,5,76,Visa,0
3EB312D4-3D9,USER_4530,2026-05-08 00:35:42,786.32,POS,88922.53,Laptop,New York,Retail,0,3,70,Mastercard,0
86FF5FDB-0F2,USER_6565,2025-12-22 20:47:30,71.27,POS,56514.56,Laptop,Toronto,Entertainment,1,6,108,Discover,0
331ADECB-C1D,USER_7028,2026-01-09 09:40:04,115.38,Online,84722.0,Mobile,Dubai,Utilities,0,5,29,Amex,0
54BB9EFB-9DB,USER_3517,2026-06-19 16:52:22,242.68,ATM,32924.58,Mobile,Paris,Travel,0,7,70,Amex,0
C8022A3C-E38,USER_8618,2026-02-02 07:21:02,411.62,POS,95819.21,Laptop,Sydney,Entertainment,0,4,78,Discover,0
03BDB70F-1F5,USER_5019,2025-07-19 00:27:26,652.84,Online,80697.67,Laptop,Singapore,Finance,0,12,109,Mastercard,0
44276A5C-4E1,USER_7377,2025-10-15 18:55:24,157.86,Online,88151.34,Mobile,Sydney,Travel,0,2,102,Discover,0
CF512977-F49,USER_6742,2025-08-21 08:15:37,50.28,Mobile,25284.51,Mobile,Berlin,Food & Beverage,0,14,92,Amex,0
D1F62413-35E,USER_1087,2025-11-13 05:25:54,140.68,Wire Transfer,93622.17,Mobile,Tokyo,Entertainment,0,13,79,Discover,0
E01A486F-436,USER_7382,2026-02-28 05:42:02,87.63,POS,24567.97,Laptop,Sydney,Utilities,0,1,68,Visa,0
E635D6E9-F96,USER_4515,2026-04-08 05:23:22,159.84,POS,33046.63,Tablet,Mumbai,Retail,0,4,59,Discover,0
6D3331DA-124,USER_3645,2026-05-18 18:34:55,174.9,POS,15009.8,Mobile,Paris,Retail,0,9,2,Discover,0
8FAAE5F0-355,USER_3505,2026-03-22 16:42:54,365.9,ATM,2903.65,Laptop,Dubai,Retail,0,22,5,Mastercard,1
68B1A5DE-F0B,USER_5959,2026-05-11 00:36:59,200.85,Online,31602.05,Mobile,Mumbai,Retail,0,7,32,Amex,0
1D10A45F-AEF,USER_8043,2026-02-08 23:38:22,8709.79,Online,10724.1,Mobile,Dubai,Utilities,0,23,8,Amex,1
27F0A67E-A5A,USER_5911,2025-08-13 21:02:22,64.22,ATM,5639.91,Mobile,Dubai,Retail,0,9,95,Discover,0
DD5277D5-65C,USER_7822,2025-08-06 02:55:59,32.86,Mobile,49017.15,Desktop,New York,Finance,0,7,112,Mastercard,0
51F20ABB-C8D,USER_4833,2026-01-25 22:57:51,25.44,Online,27821.76,Mobile,Toronto,Retail,0,10,91,Amex,0
7591C605-702,USER_3887,2025-07-27 12:56:46,90.55,Online,72442.96,Desktop,Tokyo,Retail,0,2,18,Discover,0
4F8115E5-972,USER_9959,2026-02-25 18:02:06,195.5,Mobile,71818.1,Laptop,London,Retail,0,11,90,Discover,0
